ID,gesture,frame,joint,x,y
1086,ASL_letter_A,219,thumb_2,260.820987654321,155.09382716049382
1087,ASL_letter_A,220,thumb_2,261.0382716049383,156.00246913580244
1088,ASL_letter_A,221,thumb_2,261.2555555555556,156.9111111111111
1089,ASL_letter_A,222,thumb_2,261.4728395061728,157.81975308641975
1090,ASL_letter_A,223,thumb_2,261.6901234567901,158.72839506172838
1091,ASL_letter_A,224,thumb_2,261.9074074074074,159.63703703703703
1092,ASL_letter_A,225,thumb_2,262.1246913580247,160.54567901234566
1093,ASL_letter_A,226,thumb_2,262.34197530864196,161.4543209876543
1094,ASL_letter_A,227,thumb_2,262.55925925925925,162.36296296296294
1095,ASL_letter_A,228,thumb_2,262.77654320987654,163.2716049382716
1096,ASL_letter_A,229,thumb_2,262.9938271604938,164.18024691358022
1097,ASL_letter_A,230,thumb_2,263.2111111111111,165.08888888888887
1098,ASL_letter_A,231,thumb_2,263.4283950617284,165.99753086419753
1099,ASL_letter_A,232,thumb_2,263.6456790123457,166.90617283950616
1100,ASL_letter_A,233,thumb_2,263.86296296296297,167.8148148148148
1101,ASL_letter_A,234,thumb_2,264.08024691358025,168.72345679012344
1102,ASL_letter_A,235,thumb_2,264.29753086419754,169.6320987654321
1103,ASL_letter_A,236,thumb_2,264.5148148148148,170.54074074074072
1104,ASL_letter_A,237,thumb_2,264.7320987654321,171.44938271604937
1105,ASL_letter_A,238,thumb_2,264.9493827160494,172.358024691358
1106,ASL_letter_A,239,thumb_2,265.16666666666663,173.26666666666665
1107,ASL_letter_A,240,thumb_2,265.3839506172839,174.17530864197528
1108,ASL_letter_A,241,thumb_2,265.6012345679012,175.08395061728393
1109,ASL_letter_A,242,thumb_2,265.8185185185185,175.9925925925926
1110,ASL_letter_A,243,thumb_2,266.0358024691358,176.9012345679012
1111,ASL_letter_A,244,thumb_2,266.25308641975306,177.80987654320987
1112,ASL_letter_A,245,thumb_2,266.47037037037035,178.7185185185185
1113,ASL_letter_A,246,thumb_2,266.68765432098763,179.62716049382715
1114,ASL_letter_A,247,thumb_2,266.9049382716049,180.53580246913577
1115,ASL_letter_A,248,thumb_2,267.1222222222222,181.44444444444443
1116,ASL_letter_A,249,thumb_2,267.3395061728395,182.35308641975308
1117,ASL_letter_A,250,thumb_2,267.5567901234568,183.2617283950617
1118,ASL_letter_A,251,thumb_2,267.77407407407406,184.17037037037036
1119,ASL_letter_A,252,thumb_2,267.99135802469135,185.079012345679
1120,ASL_letter_A,253,thumb_2,268.20864197530864,185.98765432098764
1121,ASL_letter_A,254,thumb_2,268.4259259259259,186.89629629629627
1122,ASL_letter_A,255,thumb_2,268.6432098765432,187.80493827160493
1123,ASL_letter_A,256,thumb_2,268.8604938271605,188.71358024691358
1124,ASL_letter_A,257,thumb_2,269.0777777777778,189.6222222222222
1125,ASL_letter_A,258,thumb_2,269.295061728395,190.53086419753083
1126,ASL_letter_A,259,thumb_2,269.5123456790123,191.4395061728395
1127,ASL_letter_A,260,thumb_2,269.7296296296296,192.34814814814814
1128,ASL_letter_A,261,thumb_2,269.94691358024687,193.25679012345677
1129,ASL_letter_A,262,thumb_2,270.16419753086416,194.16543209876542
1130,ASL_letter_A,263,thumb_2,270.38148148148144,195.07407407407405
1131,ASL_letter_A,264,thumb_2,270.59876543209873,195.9827160493827
1132,ASL_letter_A,265,thumb_2,270.816049382716,196.89135802469133
1133,ASL_letter_A,266,thumb_2,271.0333333333333,197.79999999999998
1134,ASL_letter_A,267,thumb_2,271.08181818181816,198.38181818181818
1135,ASL_letter_A,268,thumb_2,271.130303030303,198.96363636363634
1136,ASL_letter_A,269,thumb_2,271.17878787878783,199.54545454545453
1137,ASL_letter_A,270,thumb_2,271.2272727272727,200.12727272727273
1138,ASL_letter_A,271,thumb_2,271.27575757575755,200.7090909090909
1139,ASL_letter_A,272,thumb_2,271.3242424242424,201.29090909090908
1140,ASL_letter_A,273,thumb_2,271.3727272727273,201.87272727272725
1141,ASL_letter_A,274,thumb_2,271.42121212121214,202.45454545454544
1142,ASL_letter_A,275,thumb_2,271.46969696969694,203.03636363636363
1143,ASL_letter_A,276,thumb_2,271.5181818181818,203.6181818181818
1144,ASL_letter_A,277,thumb_2,271.56666666666666,204.2
1145,ASL_letter_A,278,thumb_2,271.6151515151515,204.78181818181818
1146,ASL_letter_A,279,thumb_2,271.6636363636364,205.36363636363635
1147,ASL_letter_A,280,thumb_2,271.7121212121212,205.94545454545454
1148,ASL_letter_A,281,thumb_2,271.76060606060605,206.52727272727273
1149,ASL_letter_A,282,thumb_2,271.8090909090909,207.1090909090909
1150,ASL_letter_A,283,thumb_2,271.8575757575758,207.6909090909091
1151,ASL_letter_A,284,thumb_2,271.90606060606063,208.27272727272725
1152,ASL_letter_A,285,thumb_2,271.9545454545455,208.85454545454544
1153,ASL_letter_A,286,thumb_2,272.0030303030303,209.43636363636364
1154,ASL_letter_A,287,thumb_2,272.05151515151516,210.0181818181818
1155,ASL_letter_A,288,thumb_2,272.1,210.6
1156,ASL_letter_A,0,thumb_3,251.83333333333334,235.1333333333333
1157,ASL_letter_A,1,thumb_3,251.94,235.2755555555555
1158,ASL_letter_A,2,thumb_3,252.04666666666668,235.41777777777776
1159,ASL_letter_A,3,thumb_3,252.15333333333334,235.55999999999997
1160,ASL_letter_A,4,thumb_3,252.26000000000002,235.7022222222222
1161,ASL_letter_A,5,thumb_3,252.36666666666667,235.8444444444444
1162,ASL_letter_A,6,thumb_3,252.47333333333333,235.98666666666665
1163,ASL_letter_A,7,thumb_3,252.58,236.12888888888887
1164,ASL_letter_A,8,thumb_3,252.68666666666667,236.27111111111108
1165,ASL_letter_A,9,thumb_3,252.79333333333335,236.4133333333333
1166,ASL_letter_A,10,thumb_3,252.9,236.55555555555554
1167,ASL_letter_A,11,thumb_3,253.00666666666666,236.69777777777776
1168,ASL_letter_A,12,thumb_3,253.11333333333334,236.83999999999997
1169,ASL_letter_A,13,thumb_3,253.22,236.9822222222222
1170,ASL_letter_A,14,thumb_3,253.32666666666668,237.12444444444444
1171,ASL_letter_A,15,thumb_3,253.43333333333334,237.26666666666665
1172,ASL_letter_A,16,thumb_3,253.54,237.40888888888887
1173,ASL_letter_A,17,thumb_3,253.64666666666668,237.5511111111111
1174,ASL_letter_A,18,thumb_3,253.75333333333333,237.69333333333333
1175,ASL_letter_A,19,thumb_3,253.86,237.83555555555554
1176,ASL_letter_A,20,thumb_3,253.96666666666667,237.97777777777776
1177,ASL_letter_A,21,thumb_3,254.07333333333332,238.12
1178,ASL_letter_A,22,thumb_3,254.18,238.26222222222222
1179,ASL_letter_A,23,thumb_3,254.28666666666666,238.40444444444444
1180,ASL_letter_A,24,thumb_3,254.39333333333335,238.54666666666665
1181,ASL_letter_A,25,thumb_3,254.5,238.6888888888889
1182,ASL_letter_A,26,thumb_3,254.60666666666665,238.8311111111111
1183,ASL_letter_A,27,thumb_3,254.71333333333334,238.97333333333333
1184,ASL_letter_A,28,thumb_3,254.82,239.11555555555555
1185,ASL_letter_A,29,thumb_3,254.92666666666668,239.2577777777778
1186,ASL_letter_A,30,thumb_3,255.03333333333333,239.4
1187,ASL_letter_A,31,thumb_3,254.9121212121212,239.10909090909092
1188,ASL_letter_A,32,thumb_3,254.79090909090908,238.8181818181818
1189,ASL_letter_A,33,thumb_3,254.66969696969696,238.52727272727273
1190,ASL_letter_A,34,thumb_3,254.54848484848486,238.23636363636365
1191,ASL_letter_A,35,thumb_3,254.42727272727274,237.94545454545454
1192,ASL_letter_A,36,thumb_3,254.3060606060606,237.65454545454546
1193,ASL_letter_A,37,thumb_3,254.1848484848485,237.36363636363637
1194,ASL_letter_A,38,thumb_3,254.06363636363636,237.07272727272726
1195,ASL_letter_A,39,thumb_3,253.94242424242424,236.78181818181818
1196,ASL_letter_A,40,thumb_3,253.8212121212121,236.4909090909091
1197,ASL_letter_A,41,thumb_3,253.7,236.2
1198,ASL_letter_A,42,thumb_3,253.5787878787879,235.9090909090909
1199,ASL_letter_A,43,thumb_3,253.45757575757577,235.61818181818182
1200,ASL_letter_A,44,thumb_3,253.33636363636364,235.32727272727274
1201,ASL_letter_A,45,thumb_3,253.21515151515152,235.03636363636363
1202,ASL_letter_A,46,thumb_3,253.0939393939394,234.74545454545455
1203,ASL_letter_A,47,thumb_3,252.97272727272727,234.45454545454547
1204,ASL_letter_A,48,thumb_3,252.85151515151514,234.16363636363636
1205,ASL_letter_A,49,thumb_3,252.73030303030305,233.87272727272727
1206,ASL_letter_A,50,thumb_3,252.60909090909092,233.5818181818182
1207,ASL_letter_A,51,thumb_3,252.4878787878788,233.29090909090908
1208,ASL_letter_A,52,thumb_3,252.36666666666667,233.0
1209,ASL_letter_A,53,thumb_3,252.24545454545455,232.70909090909092
1210,ASL_letter_A,54,thumb_3,252.12424242424242,232.4181818181818
1211,ASL_letter_A,55,thumb_3,252.0030303030303,232.12727272727273
1212,ASL_letter_A,56,thumb_3,251.8818181818182,231.83636363636364
1213,ASL_letter_A,57,thumb_3,251.76060606060608,231.54545454545453
1214,ASL_letter_A,58,thumb_3,251.63939393939395,231.25454545454545
1215,ASL_letter_A,59,thumb_3,251.51818181818183,230.96363636363637
1216,ASL_letter_A,60,thumb_3,251.3969696969697,230.67272727272726
1217,ASL_letter_A,61,thumb_3,251.27575757575758,230.38181818181818
1218,ASL_letter_A,62,thumb_3,251.15454545454546,230.0909090909091
1219,ASL_letter_A,63,thumb_3,251.03333333333336,229.8
1220,ASL_letter_A,64,thumb_3,250.91212121212124,229.5090909090909
1221,ASL_letter_A,65,thumb_3,250.7909090909091,229.21818181818182
1222,ASL_letter_A,66,thumb_3,250.669696969697,228.92727272727274
1223,ASL_letter_A,67,thumb_3,250.54848484848486,228.63636363636363
1224,ASL_letter_A,68,thumb_3,250.42727272727274,228.34545454545454
1225,ASL_letter_A,69,thumb_3,250.3060606060606,228.05454545454546
1226,ASL_letter_A,70,thumb_3,250.1848484848485,227.76363636363635
1227,ASL_letter_A,71,thumb_3,250.0636363636364,227.47272727272727
1228,ASL_letter_A,72,thumb_3,249.94242424242427,227.1818181818182
1229,ASL_letter_A,73,thumb_3,249.82121212121214,226.89090909090908
1230,ASL_letter_A,74,thumb_3,249.70000000000002,226.6
1231,ASL_letter_A,75,thumb_3,248.2777777777778,225.17777777777778
1232,ASL_letter_A,76,thumb_3,246.85555555555555,223.75555555555556
1233,ASL_letter_A,77,thumb_3,245.43333333333334,222.33333333333331
1234,ASL_letter_A,78,thumb_3,244.01111111111112,220.9111111111111
1235,ASL_letter_A,79,thumb_3,242.58888888888887,219.48888888888888
1236,ASL_letter_A,80,thumb_3,241.16666666666666,218.06666666666666
1237,ASL_letter_A,81,thumb_3,240.84666666666666,217.21333333333334
1238,ASL_letter_A,82,thumb_3,240.52666666666667,216.35999999999999
1239,ASL_letter_A,83,thumb_3,240.20666666666668,215.50666666666666
1240,ASL_letter_A,84,thumb_3,239.88666666666668,214.65333333333334
1241,ASL_letter_A,85,thumb_3,239.56666666666666,213.8
1242,ASL_letter_A,86,thumb_3,239.24666666666667,212.94666666666666
1243,ASL_letter_A,87,thumb_3,238.92666666666668,212.09333333333333
1244,ASL_letter_A,88,thumb_3,238.60666666666668,211.24
1245,ASL_letter_A,89,thumb_3,238.2866666666667,210.38666666666666
1246,ASL_letter_A,90,thumb_3,237.9666666666667,209.53333333333333
1247,ASL_letter_A,91,thumb_3,237.86,208.04
1248,ASL_letter_A,92,thumb_3,237.75333333333336,206.54666666666665
1249,ASL_letter_A,93,thumb_3,237.64666666666668,205.05333333333334
1250,ASL_letter_A,94,thumb_3,237.54000000000002,203.56
1251,ASL_letter_A,95,thumb_3,237.43333333333334,202.06666666666666
1252,ASL_letter_A,96,thumb_3,237.32666666666665,200.57333333333332
1253,ASL_letter_A,97,thumb_3,237.22,199.07999999999998
1254,ASL_letter_A,98,thumb_3,237.11333333333332,197.58666666666667
1255,ASL_letter_A,99,thumb_3,237.00666666666666,196.09333333333333
1256,ASL_letter_A,100,thumb_3,236.89999999999998,194.6
1257,ASL_letter_A,101,thumb_3,236.5190476190476,194.14285714285714
1258,ASL_letter_A,102,thumb_3,236.13809523809522,193.68571428571428
1259,ASL_letter_A,103,thumb_3,235.75714285714284,193.22857142857143
1260,ASL_letter_A,104,thumb_3,235.37619047619046,192.77142857142857
1261,ASL_letter_A,105,thumb_3,234.99523809523808,192.31428571428572
1262,ASL_letter_A,106,thumb_3,234.6142857142857,191.85714285714286
1263,ASL_letter_A,107,thumb_3,234.23333333333332,191.39999999999998
1264,ASL_letter_A,108,thumb_3,233.85238095238094,190.94285714285712
1265,ASL_letter_A,109,thumb_3,233.47142857142856,190.48571428571427
1266,ASL_letter_A,110,thumb_3,233.09047619047618,190.0285714285714
1267,ASL_letter_A,111,thumb_3,232.7095238095238,189.57142857142856
1268,ASL_letter_A,112,thumb_3,232.32857142857142,189.1142857142857
1269,ASL_letter_A,113,thumb_3,231.94761904761904,188.65714285714284
1270,ASL_letter_A,114,thumb_3,231.56666666666666,188.2
1271,ASL_letter_A,115,thumb_3,231.4142857142857,187.74285714285713
1272,ASL_letter_A,116,thumb_3,231.26190476190476,187.28571428571428
1273,ASL_letter_A,117,thumb_3,231.1095238095238,186.82857142857142
1274,ASL_letter_A,118,thumb_3,230.95714285714286,186.37142857142857
1275,ASL_letter_A,119,thumb_3,230.8047619047619,185.9142857142857
1276,ASL_letter_A,120,thumb_3,230.65238095238095,185.45714285714286
1277,ASL_letter_A,121,thumb_3,230.5,185.0
1278,ASL_letter_A,122,thumb_3,230.34761904761905,184.54285714285712
1279,ASL_letter_A,123,thumb_3,230.1952380952381,184.08571428571426
1280,ASL_letter_A,124,thumb_3,230.04285714285714,183.6285714285714
1281,ASL_letter_A,125,thumb_3,229.8904761904762,183.17142857142855
1282,ASL_letter_A,126,thumb_3,229.73809523809524,182.7142857142857
1283,ASL_letter_A,127,thumb_3,229.5857142857143,182.25714285714284
1284,ASL_letter_A,128,thumb_3,229.43333333333334,181.79999999999998
1285,ASL_letter_A,129,thumb_3,229.7,180.64444444444442
1286,ASL_letter_A,130,thumb_3,229.96666666666667,179.48888888888888
1287,ASL_letter_A,131,thumb_3,230.23333333333335,178.33333333333331
1288,ASL_letter_A,132,thumb_3,230.5,177.17777777777775
1289,ASL_letter_A,133,thumb_3,230.76666666666665,176.0222222222222
1290,ASL_letter_A,134,thumb_3,231.03333333333333,174.86666666666665
1291,ASL_letter_A,135,thumb_3,231.3,173.71111111111108
1292,ASL_letter_A,136,thumb_3,231.56666666666666,172.55555555555554
1293,ASL_letter_A,137,thumb_3,231.83333333333331,171.39999999999998
1294,ASL_letter_A,138,thumb_3,232.1,170.2444444444444
1295,ASL_letter_A,139,thumb_3,232.36666666666667,169.08888888888887
1296,ASL_letter_A,140,thumb_3,232.63333333333333,167.9333333333333
1297,ASL_letter_A,141,thumb_3,232.63333333333333,167.35897435897434
1298,ASL_letter_A,142,thumb_3,232.63333333333333,166.78461538461536
1299,ASL_letter_A,143,thumb_3,232.63333333333333,166.2102564102564
1300,ASL_letter_A,144,thumb_3,232.63333333333333,165.63589743589742
1301,ASL_letter_A,145,thumb_3,232.63333333333333,165.06153846153845
1302,ASL_letter_A,146,thumb_3,232.63333333333333,164.48717948717947
1303,ASL_letter_A,147,thumb_3,232.63333333333333,163.9128205128205
1304,ASL_letter_A,148,thumb_3,232.63333333333333,163.33846153846153
1305,ASL_letter_A,149,thumb_3,232.63333333333333,162.76410256410256
1306,ASL_letter_A,150,thumb_3,232.63333333333333,162.18974358974359
1307,ASL_letter_A,151,thumb_3,232.63333333333333,161.6153846153846
1308,ASL_letter_A,152,thumb_3,232.63333333333333,161.04102564102564
1309,ASL_letter_A,153,thumb_3,232.63333333333333,160.46666666666667
1310,ASL_letter_A,154,thumb_3,232.42,159.61333333333334
1311,ASL_letter_A,155,thumb_3,232.20666666666665,158.76
1312,ASL_letter_A,156,thumb_3,231.99333333333334,157.90666666666667
1313,ASL_letter_A,157,thumb_3,231.78,157.0533333333333
1314,ASL_letter_A,158,thumb_3,231.56666666666666,156.2
1315,ASL_letter_A,159,thumb_3,231.35333333333332,155.34666666666666
1316,ASL_letter_A,160,thumb_3,231.14,154.4933333333333
1317,ASL_letter_A,161,thumb_3,230.92666666666668,153.64
1318,ASL_letter_A,162,thumb_3,230.71333333333334,152.78666666666663
1319,ASL_letter_A,163,thumb_3,230.5,151.9333333333333
1320,ASL_letter_A,164,thumb_3,230.43725490196078,151.74509803921566
1321,ASL_letter_A,165,thumb_3,230.37450980392157,151.55686274509802
1322,ASL_letter_A,166,thumb_3,230.31176470588235,151.36862745098037
1323,ASL_letter_A,167,thumb_3,230.24901960784314,151.18039215686272
1324,ASL_letter_A,168,thumb_3,230.18627450980392,150.99215686274508
1325,ASL_letter_A,169,thumb_3,230.1235294117647,150.80392156862743
1326,ASL_letter_A,170,thumb_3,230.0607843137255,150.61568627450978
1327,ASL_letter_A,171,thumb_3,229.99803921568628,150.42745098039214
1328,ASL_letter_A,172,thumb_3,229.93529411764706,150.2392156862745
1329,ASL_letter_A,173,thumb_3,229.87254901960785,150.05098039215684
1330,ASL_letter_A,174,thumb_3,229.80980392156863,149.8627450980392
1331,ASL_letter_A,175,thumb_3,229.74705882352941,149.67450980392155
1332,ASL_letter_A,176,thumb_3,229.6843137254902,149.4862745098039
1333,ASL_letter_A,177,thumb_3,229.62156862745098,149.29803921568626
1334,ASL_letter_A,178,thumb_3,229.55882352941177,149.1098039215686
1335,ASL_letter_A,179,thumb_3,229.49607843137255,148.92156862745097
1336,ASL_letter_A,180,thumb_3,229.43333333333334,148.73333333333332
1337,ASL_letter_A,181,thumb_3,229.43333333333334,149.08888888888887
1338,ASL_letter_A,182,thumb_3,229.43333333333334,149.44444444444443
1339,ASL_letter_A,183,thumb_3,229.43333333333334,149.79999999999998
1340,ASL_letter_A,184,thumb_3,229.43333333333334,150.15555555555554
1341,ASL_letter_A,185,thumb_3,229.43333333333334,150.5111111111111
1342,ASL_letter_A,186,thumb_3,229.43333333333334,150.86666666666665
1343,ASL_letter_A,187,thumb_3,229.43333333333334,151.2222222222222
1344,ASL_letter_A,188,thumb_3,229.43333333333334,151.57777777777775
1345,ASL_letter_A,189,thumb_3,229.43333333333334,151.9333333333333
1346,ASL_letter_A,190,thumb_3,229.43333333333334,152.1188405797101
1347,ASL_letter_A,191,thumb_3,229.43333333333334,152.30434782608694
1348,ASL_letter_A,192,thumb_3,229.43333333333334,152.48985507246374
1349,ASL_letter_A,193,thumb_3,229.43333333333334,152.67536231884057
1350,ASL_letter_A,194,thumb_3,229.43333333333334,152.86086956521737
1351,ASL_letter_A,195,thumb_3,229.43333333333334,153.04637681159417
1352,ASL_letter_A,196,thumb_3,229.43333333333334,153.231884057971
1353,ASL_letter_A,197,thumb_3,229.43333333333334,153.4173913043478
1354,ASL_letter_A,198,thumb_3,229.43333333333334,153.60289855072463
1355,ASL_letter_A,199,thumb_3,229.43333333333334,153.78840579710143
1356,ASL_letter_A,200,thumb_3,229.43333333333334,153.97391304347823
1357,ASL_letter_A,201,thumb_3,229.43333333333334,154.15942028985506
1358,ASL_letter_A,202,thumb_3,229.43333333333334,154.34492753623186
1359,ASL_letter_A,203,thumb_3,229.43333333333334,154.53043478260867
1360,ASL_letter_A,204,thumb_3,229.43333333333334,154.7159420289855
1361,ASL_letter_A,205,thumb_3,229.43333333333334,154.9014492753623
1362,ASL_letter_A,206,thumb_3,229.43333333333334,155.08695652173913
1363,ASL_letter_A,207,thumb_3,229.43333333333334,155.27246376811593
1364,ASL_letter_A,208,thumb_3,229.43333333333334,155.45797101449273
1365,ASL_letter_A,209,thumb_3,229.43333333333334,155.64347826086956
1366,ASL_letter_A,210,thumb_3,229.43333333333334,155.82898550724636
1367,ASL_letter_A,211,thumb_3,229.43333333333334,156.0144927536232
1368,ASL_letter_A,212,thumb_3,229.43333333333334,156.2
1369,ASL_letter_A,213,thumb_3,229.67037037037036,157.2074074074074
1370,ASL_letter_A,214,thumb_3,229.90740740740742,158.21481481481482
1371,ASL_letter_A,215,thumb_3,230.14444444444445,159.2222222222222
1372,ASL_letter_A,216,thumb_3,230.38148148148147,160.2296296296296
1373,ASL_letter_A,217,thumb_3,230.61851851851853,161.23703703703703
1374,ASL_letter_A,218,thumb_3,230.85555555555555,162.24444444444444
1375,ASL_letter_A,219,thumb_3,231.0925925925926,163.25185185185185
1376,ASL_letter_A,220,thumb_3,231.32962962962964,164.25925925925924
1377,ASL_letter_A,221,thumb_3,231.56666666666666,165.26666666666665
1378,ASL_letter_A,222,thumb_3,231.80370370370372,166.27407407407406
1379,ASL_letter_A,223,thumb_3,232.04074074074074,167.28148148148148
1380,ASL_letter_A,224,thumb_3,232.27777777777777,168.2888888888889
1381,ASL_letter_A,225,thumb_3,232.51481481481483,169.29629629629628
1382,ASL_letter_A,226,thumb_3,232.75185185185185,170.3037037037037
1383,ASL_letter_A,227,thumb_3,232.9888888888889,171.3111111111111
1384,ASL_letter_A,228,thumb_3,233.22592592592594,172.31851851851852
1385,ASL_letter_A,229,thumb_3,233.46296296296296,173.3259259259259
1386,ASL_letter_A,230,thumb_3,233.70000000000002,174.33333333333331
1387,ASL_letter_A,231,thumb_3,233.93703703703704,175.34074074074073
1388,ASL_letter_A,232,thumb_3,234.17407407407407,176.34814814814814
1389,ASL_letter_A,233,thumb_3,234.41111111111113,177.35555555555555
1390,ASL_letter_A,234,thumb_3,234.64814814814815,178.36296296296297
1391,ASL_letter_A,235,thumb_3,234.8851851851852,179.37037037037035
1392,ASL_letter_A,236,thumb_3,235.12222222222223,180.37777777777777
1393,ASL_letter_A,237,thumb_3,235.35925925925926,181.38518518518518
1394,ASL_letter_A,238,thumb_3,235.59629629629632,182.3925925925926
1395,ASL_letter_A,239,thumb_3,235.83333333333334,183.39999999999998
1396,ASL_letter_A,240,thumb_3,236.07037037037037,184.4074074074074
1397,ASL_letter_A,241,thumb_3,236.30740740740742,185.4148148148148
1398,ASL_letter_A,242,thumb_3,236.54444444444445,186.42222222222222
1399,ASL_letter_A,243,thumb_3,236.78148148148148,187.42962962962963
1400,ASL_letter_A,244,thumb_3,237.01851851851853,188.43703703703704
1401,ASL_letter_A,245,thumb_3,237.25555555555556,189.44444444444443
1402,ASL_letter_A,246,thumb_3,237.49259259259262,190.45185185185184
1403,ASL_letter_A,247,thumb_3,237.72962962962964,191.45925925925926
1404,ASL_letter_A,248,thumb_3,237.96666666666667,192.46666666666667
1405,ASL_letter_A,249,thumb_3,238.20370370370372,193.47407407407405
1406,ASL_letter_A,250,thumb_3,238.44074074074075,194.48148148148147
1407,ASL_letter_A,251,thumb_3,238.67777777777778,195.48888888888888
1408,ASL_letter_A,252,thumb_3,238.91481481481483,196.4962962962963
1409,ASL_letter_A,253,thumb_3,239.15185185185186,197.5037037037037
1410,ASL_letter_A,254,thumb_3,239.3888888888889,198.51111111111112
1411,ASL_letter_A,255,thumb_3,239.62592592592594,199.5185185185185
1412,ASL_letter_A,256,thumb_3,239.86296296296297,200.52592592592592
1413,ASL_letter_A,257,thumb_3,240.10000000000002,201.53333333333333
1414,ASL_letter_A,258,thumb_3,240.33703703703705,202.54074074074074
1415,ASL_letter_A,259,thumb_3,240.57407407407408,203.54814814814813
1416,ASL_letter_A,260,thumb_3,240.81111111111113,204.55555555555554
1417,ASL_letter_A,261,thumb_3,241.04814814814816,205.56296296296296
1418,ASL_letter_A,262,thumb_3,241.28518518518518,206.57037037037037
1419,ASL_letter_A,263,thumb_3,241.52222222222224,207.57777777777778
1420,ASL_letter_A,264,thumb_3,241.75925925925927,208.5851851851852
1421,ASL_letter_A,265,thumb_3,241.99629629629632,209.59259259259258
1422,ASL_letter_A,266,thumb_3,242.23333333333335,210.6
1423,ASL_letter_A,267,thumb_3,242.3787878787879,211.13333333333333
1424,ASL_letter_A,268,thumb_3,242.52424242424243,211.66666666666666
1425,ASL_letter_A,269,thumb_3,242.669696969697,212.2
1426,ASL_letter_A,270,thumb_3,242.81515151515154,212.73333333333332
1427,ASL_letter_A,271,thumb_3,242.96060606060607,213.26666666666665
1428,ASL_letter_A,272,thumb_3,243.10606060606062,213.79999999999998
1429,ASL_letter_A,273,thumb_3,243.25151515151515,214.33333333333331
1430,ASL_letter_A,274,thumb_3,243.3969696969697,214.86666666666665
1431,ASL_letter_A,275,thumb_3,243.54242424242426,215.39999999999998
1432,ASL_letter_A,276,thumb_3,243.6878787878788,215.9333333333333
1433,ASL_letter_A,277,thumb_3,243.83333333333334,216.46666666666664
1434,ASL_letter_A,278,thumb_3,243.9787878787879,217.0
1435,ASL_letter_A,279,thumb_3,244.12424242424242,217.53333333333333
1436,ASL_letter_A,280,thumb_3,244.26969696969698,218.06666666666666
1437,ASL_letter_A,281,thumb_3,244.41515151515154,218.6
1438,ASL_letter_A,282,thumb_3,244.56060606060606,219.13333333333333
1439,ASL_letter_A,283,thumb_3,244.70606060606062,219.66666666666666
1440,ASL_letter_A,284,thumb_3,244.85151515151514,220.2
1441,ASL_letter_A,285,thumb_3,244.9969696969697,220.73333333333332
1442,ASL_letter_A,286,thumb_3,245.14242424242425,221.26666666666665
1443,ASL_letter_A,287,thumb_3,245.28787878787878,221.79999999999998
1444,ASL_letter_A,288,thumb_3,245.43333333333334,222.33333333333331
1445,ASL_letter_A,0,index_1,0.0,0.0
1446,ASL_letter_A,1,index_1,0.0,0.0
1447,ASL_letter_A,2,index_1,0.0,0.0
1448,ASL_letter_A,3,index_1,0.0,0.0
1449,ASL_letter_A,4,index_1,0.0,0.0
1450,ASL_letter_A,5,index_1,0.0,0.0
1451,ASL_letter_A,6,index_1,0.0,0.0
1452,ASL_letter_A,7,index_1,0.0,0.0
1453,ASL_letter_A,8,index_1,0.0,0.0
1454,ASL_letter_A,9,index_1,0.0,0.0
1455,ASL_letter_A,10,index_1,0.0,0.0
1456,ASL_letter_A,11,index_1,0.0,0.0
1457,ASL_letter_A,12,index_1,0.0,0.0
1458,ASL_letter_A,13,index_1,0.0,0.0
1459,ASL_letter_A,14,index_1,0.0,0.0
1460,ASL_letter_A,15,index_1,0.0,0.0
1461,ASL_letter_A,16,index_1,0.0,0.0
1462,ASL_letter_A,17,index_1,0.0,0.0
1463,ASL_letter_A,18,index_1,0.0,0.0
1464,ASL_letter_A,19,index_1,0.0,0.0
1465,ASL_letter_A,20,index_1,0.0,0.0
1466,ASL_letter_A,21,index_1,0.0,0.0
1467,ASL_letter_A,22,index_1,0.0,0.0
1468,ASL_letter_A,23,index_1,0.0,0.0
1469,ASL_letter_A,24,index_1,0.0,0.0
1470,ASL_letter_A,25,index_1,0.0,0.0
1471,ASL_letter_A,26,index_1,0.0,0.0
1472,ASL_letter_A,27,index_1,0.0,0.0
1473,ASL_letter_A,28,index_1,0.0,0.0
1474,ASL_letter_A,29,index_1,0.0,0.0
1475,ASL_letter_A,30,index_1,0.0,0.0
1476,ASL_letter_A,31,index_1,0.0,0.0
1477,ASL_letter_A,32,index_1,0.0,0.0
1478,ASL_letter_A,33,index_1,0.0,0.0
1479,ASL_letter_A,34,index_1,0.0,0.0
1480,ASL_letter_A,35,index_1,0.0,0.0
1481,ASL_letter_A,36,index_1,0.0,0.0
1482,ASL_letter_A,37,index_1,0.0,0.0
1483,ASL_letter_A,38,index_1,0.0,0.0
1484,ASL_letter_A,39,index_1,0.0,0.0
1485,ASL_letter_A,40,index_1,0.0,0.0
1486,ASL_letter_A,41,index_1,0.0,0.0
1487,ASL_letter_A,42,index_1,0.0,0.0
1488,ASL_letter_A,43,index_1,0.0,0.0
1489,ASL_letter_A,44,index_1,0.0,0.0
1490,ASL_letter_A,45,index_1,0.0,0.0
1491,ASL_letter_A,46,index_1,0.0,0.0
1492,ASL_letter_A,47,index_1,0.0,0.0
